character,scene,dialogue
Locations,Beach_Mariner_PlayerMarried,"Old Mariner: Glad the amulet worked out for ye, {0}."
Locations,Beach_Mariner_PlayerHasItem,"Old Mariner: Don't be shy, now. Show that amulet to the one you intend to marry."
Locations,Beach_Mariner_PlayerNotUpgradedHouse,"Old Mariner: I can see that sparkle in yer eye, {0}. Ye must be head over heels in love. But I'm afraid a bigger house is essential for a happy marriage."
Locations,Beach_Mariner_PlayerBuyItem_Question,"Old Mariner: Ah, I can see it in yer eyes... There be a special someone in yer heart. Just so happens I'm sellin' a 'Mermaid's Pendant'. Give that to yer intended and they'll know exactly what you mean."
Locations,Beach_Mariner_PlayerBuyItem_AnswerYes,Buy (5000g)
Locations,Beach_Mariner_PlayerBuyItem_AnswerNo,Not now...
Locations,Beach_Mariner_PlayerNoRelationship,"Old Mariner: I've got this old amulet to sell... but somethin' tells me yer not ready for it, {0}."
Locations,BuildableLocation_CantUpgrade_SomeoneInside,Can't upgrade while someone's inside.
Locations,BuildableLocation_CantUpgrade_IncorrectBuildingType,Incorrect Building Type
Locations,MineCart_Destination_Mines,Mines
Locations,MineCart_Destination_Town,Town
Locations,MineCart_Destination_BusStop,Bus Stop
Locations,MineCart_Destination_Quarry,Quarry
Locations,MineCart_Destination_Cancel,Cancel
Locations,MineCart_ChooseDestination,Choose destination:
Locations,MineCart_OutOfOrder,Out of order
Locations,BusStop_BuyTicketToDesert,Buy a ticket to Calico Desert for 500g?
Locations,BusStop_DesertOutOfService,The bus to Calico Desert is out of service.
Locations,BusStop_NotEnoughMoneyForTicket,You don't have enough money.
Locations,BusStop_NoDriver,Please return when a bus driver is present.
Locations,BusStop_ReturnToHorse1,{0} is wondering where you've been.
Locations,BusStop_ReturnToHorse2,Your loyal horse waits patiently for your return.
Locations,Club_Bouncer_TextAboveHead1,Now I'm angry!
Locations,Club_Bouncer_TextAboveHead2,You little punk...
Locations,CommunityCenter_AreaCompletion1,We are the Junimos... Keepers of the forest.
Locations,CommunityCenter_AreaCompletion2,This house was empty for years... The trees moved in and so did we.
Locations,CommunityCenter_AreaCompletion3,"We're happy to help... It's not our house, after all."
Locations,CommunityCenter_AreaCompletion4,So many wonderful bundles... thank you! Thank you!
Locations,CommunityCenter_AreaCompletion5,"When we're done here, we'll return to the other world."
Locations,CommunityCenter_AreaCompletion6,The last bundle... Farewell... {0}.
Locations,CommunityCenter_AreaRestored,The {0} has been restored!
Locations,CommunityCenter_JunimosReturned,The Junimos have returned to the spirit world.
Locations,CommunityCenter_AreaName_BoilerRoom,Boiler Room
Locations,CommunityCenter_AreaName_BulletinBoard,Bulletin Board
Locations,CommunityCenter_AreaName_CraftsRoom,Crafts Room
Locations,CommunityCenter_AreaName_FishTank,Fish Tank
Locations,CommunityCenter_AreaName_Pantry,Pantry
Locations,CommunityCenter_AreaName_Vault,Vault
Locations,CommunityCenter_AreaName_AbandonedJojaMart,Abandoned JojaMart
Locations,Desert_Return_Question,Return to Stardew Valley?
Locations,Desert_Return_Yes,Yes
Locations,Desert_Return_No,Not yet
Locations,Farm_1SlimeEscaped,A slime escaped during the night.
Locations,Farm_NSlimesEscaped,{0} slimes escaped during the night.
Locations,Farm_GrandpaNote,"{0}-

Wait for my return on the dawn of your third year.

-Grandpa"
Locations,Farm_GrandpaShrine_PlaceDiamond,You place the diamond on Grandpa's Shrine.
Locations,Farm_GrandpaShrine_DiamondSlot,There's a diamond-shaped slot in the shrine... was that always there?
Locations,FarmHouse_SpouseAttacked1,What the...?
Locations,FarmHouse_SpouseAttacked2,Ahh!!
Locations,FarmHouse_SpouseAttacked3,$!!&@
Locations,FarmHouse_SpouseAttacked4,Aiii!
Locations,FarmHouse_SpouseAttacked5,Die!
Locations,FarmHouse_SpouseAttacked6,Get out!
Locations,FarmHouse_SpouseAttacked7,Yuck!
Locations,FarmHouse_SpouseAttacked8,Take that!
Locations,FarmHouse_SpouseAttacked9,Help!
Locations,FarmHouse_SpouseAttacked10,Get your sword!
Locations,FarmHouse_SpouseAttacked11,Agh!
Locations,FarmHouse_SpouseAttacked12,Gahh!
Locations,Forest_WizardTower_Locked,"It's locked. You can hear someone inside, though."
Locations,Forest_OpenedSewer,You unlock the sewer hatch with the Rusty Key!
Locations,Forest_HatMouseStore_Abandoned,It looks abandoned...
Locations,Desert_BusArrived,"Alright, kid. Just get back on the bus when you're ready to go home."
Locations,Bus_NoDriver,You'll have to wait until Pam's on duty to ride the bus.
Locations,DoorUnlock_NotFriend_Male,You're not good enough friends with {0} to enter his bedroom.
Locations,DoorUnlock_NotFriend_Female,You're not good enough friends with {0} to enter her bedroom.
Locations,DoorUnlock_NotFriend_Couple,You're not good enough friends with {0} or {1} to enter their bedroom.
Locations,FarmHouse_Bed_GoToSleep,Go to sleep for the night?
Locations,MensLocker_WrongGender,That's the men's locker room... you can't go in there!
Locations,WomensLocker_WrongGender,That's the women's locker room... you can't go in there!
Locations,Saloon_ColaMachine_Question,Buy a Joja Cola for 75g?
Locations,IceCreamStand_ComeBackLater,Come back when someone's working.
Locations,IceCreamStand_NotSummer,Closed until summer.
Locations,WizardTower_WizardShrine,"           The Shrine Of Illusions  
Make an offering of 500g to change your appearance?"
Locations,SeedShop_BuyBackpack_Response2000,"Purchase (2,000g)"
Locations,SeedShop_BuyBackpack_Response10000,"Purchase (10,000g)"
Locations,SeedShop_BuyBackpack_ResponseNo,Not now
Locations,SeedShop_BuyBackpack_Question24,Backpack Upgrade -- 24 slots
Locations,SeedShop_BuyBackpack_Question36,Backpack Upgrade -- 36 slots
Locations,Club_Buy100Coins,"Buy 100 Qi Coins for 1,000g?"
Locations,Desert_SandDragon_Initial,"Its maw gapes at the desert sun. Even in death, it yearns for a taste."
Locations,Desert_SandDragon_ConsumeEssence,You place the essence in the dragon's maw. Only then do you notice a note hidden in the eye socket:
Locations,Desert_SandDragon_MrQiNote,"'You've proven yourself, kid. Check out the pile of lumber next to your house. -Mr. Qi'"
Locations,Railroad_Box_Initial,It's an empty box.
Locations,Railroad_Box_ConsumeShell,"You throw the shell into the box. Immediately, a note falls down from the rafters above:"
Locations,Railroad_Box_MrQiNote,'Well done. Your next task: Place 10 beets inside Mayor's fridge. -Mr. Qi'
Locations,ManorHouse_LedgerBook_Singleplayer,Pelican Town Ledger Book... It looks like the mayor uses this to keep track of finances.
Locations,ManorHouse_LedgerBook_NoFarmhands,"If any farmhands join your farm, you can transfer money to each other."
Locations,ManorHouse_LedgerBook_SharedWallets_Client,Pelican Town Ledger Book... The owner of the farm can request the mayor to split the funds of the farmhands.
Locations,ManorHouse_LedgerBook_SharedWallets_SeparateQuestion,"Split the funds of each farmer? Tonight, the money will be divided evenly. If you change your mind, come back here before night's end."
Locations,ManorHouse_LedgerBook_SharedWallets_CancelQuestion,Cancel splitting up funds?
Locations,ManorHouse_LedgerBook_SeparateWallets_HostQuestion,It's the mayor's ledger book. What would you like to do?
Locations,ManorHouse_LedgerBook_SendMoney,Send Money
Locations,ManorHouse_LedgerBook_MergeWallets,Merge Funds
Locations,ManorHouse_LedgerBook_CancelMerge,Cancel Merging Funds
Locations,ManorHouse_LedgerBook_Leave,Leave
Locations,ManorHouse_LedgerBook_TransferCancel,Cancel
Locations,ManorHouse_LedgerBook_SeparateWallets_MergeQuestion,"Merge the funds of each farmer? Tonight, everyone's money will be combined. If you change your mind, come back here before night's end."
Locations,ManorHouse_LedgerBook_SeparateWallets_CancelQuestion,Cancel merging funds?
Locations,ManorHouse_LedgerBook_SeparateWallets_TransferQuestion,Who would you like to send money to?
Locations,ManorHouse_LedgerBook_SeparateWallets_HowMuchQuestion,How much money would you like to send?
Locations,ManorHouse_DivorceBook_NoSpouse,"Pelican Town Marriage Log... After marriage, you may file for divorce here. Let's hope that isn't necessary!"
Locations,ManorHouse_DivorceBook_Question,"File for divorce? There is a 50,000g fee."
Locations,ManorHouse_DivorceBook_CancelQuestion,Cancel your divorce?
Locations,ManorHouse_DivorceBook_Cancelled,Your divorce request has been cancelled.
Locations,ManorHouse_DivorceBook_Filed,"Your divorce papers have been filed, but your spouse won't know until tomorrow morning. If you change your mind, come back here before night's end."
Locations,ManorHouse_MayorFridge_Initial,It's the mayor's fridge. It's mostly full of milk and iced tea.
Locations,ManorHouse_MayorFridge_ConsumeBeets,You quickly place the beets in the fridge. Wait a sec... there's a note taped to the milk. It's addressed to you:
Locations,ManorHouse_MayorFridge_MrQiNote,"'Good job, kid. Your final task: Give the sand dragon his last meal. -Mr. Qi'"
Locations,Tunnel_TunnelSafe_Initial,"It's a battery powered lock-box. Unfortunately, there's no battery in it."
Locations,Tunnel_TunnelSafe_ConsumeBattery,"It worked! The lock-box swings open. Inside, there's a note:"
Locations,Tunnel_TunnelSafe_MrQiNote,'Your first task: Bring a rainbow shell to the train platform. Leave it in the box. -Mr. Qi'
Locations,SkullCave_SkullDoor_Locked,The door is locked.
Locations,SkullCave_SkullDoor_Unlock,You insert the skull key into the keyhole. It's a perfect fit!
Locations,FarmHouse_Crib_NewbornSleeping,{0} is sleeping.
Locations,Farm_GreenhouseRuins,"Whatever this once was, it's now in ruins."
Locations,Saloon_Arcade_Minecart_Menu,= Junimo Kart =
Locations,Saloon_Arcade_Minecart_ProgressMode,Progress Mode
Locations,Saloon_Arcade_Minecart_EndlessMode,Endless Mode
Locations,Saloon_Arcade_Minecart_Exit,Exit
Locations,Saloon_Arcade_PK_NewGame+,Press button for a more difficult journey...
Locations,Saloon_Arcade_Minecart_Inactive,There's a skull-shaped keyhole...
Locations,AnimalShop_Marnie_Trash,Mostly empty pizza cartons.
Locations,JoshHouse_Alex_Trash,There's a bunch of protein bar wrappers.
Locations,SamHouse_Sam_Trash,Looks like Sam cleans his trash bin regularly.
Locations,SeedShop_Abigail_Drawers,It's full of clothes... wait. There's a sword hidden under the clothes.
Locations,Submarine_SubmergeQuestion,"Captain: Ahoy there! Want to take the deep-sea fishing tour? It'll cost ya 1,000g."
Locations,Submarine_AscendQuestion,Captain: Shall I take us back up?
Locations,Submarine_Done,Captain: We're back! Make sure not to leave any fish lying around.
Locations,Mines_MineElevator_NotWorking,It doesn't seem to be working...
Locations,Mines_LeaveMine,Leave the mine
Locations,Mines_GoUp,Go up one level
Locations,Mines_DoNothing,Do nothing
Locations,Mines_ResetMine,"Reset your progress in the mine?
(You'll be back at mine level 1)."
Locations,RemoveChest,You remove the empty chest.
Locations,Club_CalicoJack_HS,This table's for the big shots. It's a 1000 coin bet.
Locations,Club_CalicoJack,Wanna play some CalicoJack? This is the 100 coin table.
Locations,Club_CalicoJack_Play,Play
Locations,Club_CalicoJack_Leave,Leave
Locations,Club_CalicoJack_Rules,Rules
Locations,Club_QiCoins,You have {0} Club Coins.
Locations,Club_QiCoins_BuyStarter,You have 0 Club Coins. Buy a starter pack for 1000g?
Locations,Club_QiCoins_NotEnoughMoney,Error: Not enough money.
Locations,Club_ClubSeller,"Psst... I have a 'Statue of Endless Fortune' for sale... only 1,000,000g. What do you say?"
Locations,Club_ClubSeller_Yes,I'll take it.
Locations,Club_ClubSeller_No,No way!
Locations,Club_ClubSeller_NotEnoughMoney,"Hey, I said 1,000,000g! This isn't gonna cut it."
Locations,Secret_Note_Name,Secret Note
Locations,Town_DwarfGrave_Translated,"     You translate the dwarvish:     

Stand between the pillars three
With gift as precious as the sky:
A rainbow forged from land, not sea
Then galaxies will heed your cry.
"
Locations,Town_mgThiefMessage,"Shadow Guy: Eeeeep! You caught me! I'm sorry! Take it! Take it! It looked so valuable, I couldn't help myself..."
Locations,Town_SpecialCharmQuestion,Driver: Hey kid... I need a lucky break... why don't 'cha bring me a 'rabbit's foot'? I'll make it worth your while.
Locations,Town_specialCharmNoFoot,"Driver: Come back when you got a 'rabbit's foot' on ya, kid."
Locations,SeedShop_Yoba,Altar of Yoba
Locations,ElliottHouse_ElliottBook_Blank,Blank book
Locations,ElliottHouse_ElliottBook_Filled,'{0}' by Elliott ... Dedicated to {1}
Locations,FestivalDay_DoorLocked,It's locked...
Locations,SeedShop_LockedWed,Closed on Wednesdays.
Locations,LockedDoor,It's locked...
Locations,LockedDoor_OpenRange,It's locked... (Open {0} - {1})
Locations,LockedDoor_FriendsOnly,It's locked... Only {0}'s friends can enter uninvited.
Locations,ScienceHouse_CarpenterMenu,What can I do for you?
Locations,ScienceHouse_CarpenterMenu_Shop,Shop
Locations,ScienceHouse_CarpenterMenu_UpgradeHouse,Upgrade House
Locations,ScienceHouse_CarpenterMenu_CommunityUpgrade,Community Upgrade
Locations,ScienceHouse_CarpenterMenu_Construct,Construct Farm Buildings
Locations,ScienceHouse_CarpenterMenu_Leave,Leave
Locations,ScienceHouse_RobinAbsent,"Sorry! Shop's closed for the day... I'm at Caroline's place for aerobics club.

-Robin"
Locations,Blacksmith_Clint_Shop,Shop
Locations,Blacksmith_Clint_Upgrade,Upgrade Tools
Locations,Blacksmith_Clint_Leave,Leave
Locations,Blacksmith_Clint_Geodes,Process Geodes
Locations,AnimalShop_Marnie_Supplies,Supplies Shop
Locations,AnimalShop_Marnie_Animals,Purchase Animals
Locations,AnimalShop_Marnie_Leave,Leave
Locations,AnimalShop_Marnie_Absent,"Closed for the day.

-Marnie"
Locations,ArchaeologyHouse_Gunther_Donate,Donate To Museum
Locations,ArchaeologyHouse_Gunther_Collect,Collect Rewards
Locations,ArchaeologyHouse_Gunther_Leave,Leave
Locations,ArchaeologyHouse_Rearrange,Would you like to rearrange the museum's collection?
Locations,HaleyHouse_EmilyRoomObject,There's a tape inside:'Freeform Dance Rhythyms'
Locations,Club_Bouncer_PlayerClubMember,You may enter.
Locations,Club_CalicoJack_Rules1,"The objective is to get as close to 21 as possible. Cards range from 1 to 9, except for the first card which can be as high as 11. Each player starts with two cards, but the dealer's first card remains hidden. Each turn you can choose to draw a random number between 1 and 9 or pass."
Locations,Club_CalicoJack_Rules2,"Once you pass, the dealer's hidden card is revealed. She must draw until her total reaches or exceeds 18. If either player exceeds 21 on their turn, they lose. If the dealer passes, then all cards are revealed and the highest score wins."
Locations,Club_CalicoJackHS_NotEnoughCoins,You need at least 1000 coins to play here.
Locations,Club_CalicoJack_NotEnoughCoins,"Hey, the betting's fixed at 100 coins. You don't have enough. Go buy some coins from the machine if you want to play."
Locations,ScienceHouse_Carpenter_UpgradeHouse1,"I can increase the size of your house and add a kitchen. It will cost 10,000g and you'll also need to provide me with 450 pieces of wood. Are you interested?"
Locations,ScienceHouse_Carpenter_UpgradeHouse2,"I can increase the size of your house and add a nursery. It will cost 50,000g and you'll also need to provide me with 150 pieces of hardwood. Are you interested?"
Locations,ScienceHouse_Carpenter_UpgradeHouse3,"I can add a cellar to your house. The cellar can be used to age certain products, like wine and cheese. It will cost 100,000g. Are you interested?"
Locations,ScienceHouse_Carpenter_CommunityUpgrade1,"...What's that? You want to build Pam a house? That's a great idea!^I'll just need 950 wood and 500,000g..."
Locations,ScienceHouse_Carpenter_NotEnoughWood1,"Sorry... You have the money, but I also need 450 pieces of wood."
Locations,ScienceHouse_Carpenter_NotEnoughWood2,"Sorry... You have the money, but I also need 150 pieces of hardwood."
Locations,ScienceHouse_Carpenter_NotEnoughWood3,"Sorry... You have the money, but I also need 950 pieces of wood."
Locations,Farm_WeedsDestruction,The spreading weeds have caused damage to your farm.
Locations,JojaMart_SignUp,"If you become a Joja Member, the community center will become a Joja Warehouse, and you will no longer be able to refurbish it. However, Joja will provide an alternative means to improving the town. Are you sure you want to join?"
Locations,Mines_Infested,This area is infested...
Locations,Mines_Overrun,This area is overrun with monsters.
Locations,Mines_Fallen,You fell {0} levels.
Locations,Mines_FallenFar,You fell {0} levels. Ouch!
Locations,Mines_ShaftJumpIn,Jump In
Locations,Mines_Shaft,There's a shaft leading down.
Locations,Mountain_AdventurersGuildNote,"      

    Proven adventurers only."
Locations,Railroad_TrainComing,A train is passing through Stardew Valley
Locations,Town_SeedShopSign,"- Pierre's General Store -
Now open 7 days a week From 9am-5pm!"
Locations,Town_JojaSign_Destroyed,Out of Business.
Locations,Town_PickupTruck,It's just the back of Lewis' old pickup truck...
Locations,Sewer_DogStatue,"-Statue Of Uncertainty-^The statue can help you change professions.^Make an offering of 10,000g?"
Locations,Sewer_DogStatueCancel,"None, I changed my mind..."
Locations,Sewer_DogStatueQuestion,Which skill's professions would you like to change?
Locations,Sewer_DogStatueAlready,This skill is already being altered tonight. Come back tomorrow...
Locations,Sewer_DogStatueFinished,  (It's done... now go to sleep...)
Locations,WitchHut_EvilShrineLeft,-Dark Shrine of Selfishness-^Your children will turn into doves and fly away...^Make an offering of one Prismatic Shard?
Locations,WitchHut_EvilShrineLeftInactive,"-Dark Shrine of Selfishness-^The statue stares through you...
      "
Locations,WitchHut_EvilShrineCenter,"-Dark Shrine of Memory-^The relationship between you and your ex-spouses will be wiped from memory. It will be like you've never met.^Make an offering of 30,000g?
      "
Locations,WitchHut_Goodbye,"Goodbye, {0}."
Locations,WitchHut_EvilShrineCenterInactive,"-Dark Shrine of Memory-^The statue stares through you...
      "
Locations,WitchHut_EvilShrineRightActivate,"-Dark Shrine of Night Terrors-^The ancient magi-seal of protection will be lifted, allowing monsters to appear on your farm at night.^Make an offering of one Strange Bun?
      "
Locations,WitchHut_EvilShrineRightDeActivate,"
        -Dark Shrine of Night Terrors-^The ancient magi-seal of protection will be restored, preventing monsters from appearing on your farm at night.^Make an offering of one Strange Bun?
      "
Locations,WitchHut_NoOffering,You don't have the necessary offering.
Locations,Sewer_MagicSeal,There's some kind of force-field blocking your path.
Locations,Woods_Statue,"--Old Master Cannoli--
...Still searching for the sweetest taste..."
Locations,ScienceHouse_CarpenterMenu_UpgradeCabin,Upgrade Cabin
Locations,AdventureGuild_ItemRecovery,Item Recovery Service
Locations,AdventureGuild_Greeting,Need something?
Locations,ManorHouse_DivorceBook_Question_Krobus,Kick {0} out of your house?
Locations,ManorHouse_DivorceBook_CancelQuestion_Krobus,Cancel your eviction?
Locations,ManorHouse_DivorceBook_Cancelled_Krobus,You've changed your mind about kicking {0} out.
Locations,ManorHouse_DivorceBook_Filed_Krobus,"You've decided to kick {0} out of the house. If you change your mind, come back here before night's end."
Locations,Theater_Poster_0,"Now Playing: ""{0}."""
Locations,Theater_Poster_1,"""{0}"""
Locations,Theater_Poster_Coming_Soon,"Coming soon: ""{0}."""
Locations,Theater_MovieEnd,The movie has concluded for tonight. We hope you enjoyed the show!
Locations,Theater_MovieEndReEntry,The movie has concluded.
Locations,HaleyHouse_SewingMachine,It's a sewing machine... But I'm not sure how to use it.
Locations,HaleyHouse_DyePot,An array of brightly colored dyes.
Locations,Caroline_Sunroom_Door,Caroline only lets her friends enter here...
Locations,Caroline_Tea_Event1,When I'm alone with relaxing tea...
Locations,Caroline_Tea_Event2,My mind is empty and free to wander...
Locations,Caroline_Tea_Event3,Who knows what might appear?
Locations,Desert_Trader_Closed,Closed until the 18th for the Pelican Town night market.
Locations,Farm_OtherPlayerMailbox,That's not your mailbox.
Locations,BoatTunnel_BuyTicket,Buy a ticket for {0}g?
Locations,IslandNorth_CaveHelp_0,Help!
Locations,IslandNorth_CaveHelp_1,Anyone there?
Locations,IslandNorth_CaveHelp_2,I'm stuck!
Locations,IslandNorth_CaveHelp_3,Over here!
Locations,IslandNorth_CaveTool_0,That won't work.
Locations,IslandNorth_CaveTool_1,It's too weak.
Locations,IslandNorth_CaveTool_2,Hmm...
Locations,IslandNorth_CaveTool_3,Try something else.
Locations,IslandNorth_Event_SafariManAppear,"Hey... you should stop by the tent sometime! An enterprising individual like yourself could be a major asset in my projects... hee hee! Farewell.$ position 20 48 I've been conducting a survey of this island's flora and fauna for the last year. Truly a remarkable place! SafariGuy ""Well, I think I'll go back to my tent and freshen up a little. I'm afraid I smell like mushrooms...  I've been stuck in this cave for months! SafariGuy ""...One more cave mushroom salad and I would've gone off the deep end...  ...so rubbery...$ SafariGuy ""Anyway... I'm Professor Snail.$/ SafariGuy 16 32 22 45 2 true ???/ SafariGuy ""Thank you! I thought I was done for...  "
Locations,IslandFieldOffice_Welcome_0,Greetings!
Locations,IslandFieldOffice_Welcome_1,Hello!
Locations,IslandFieldOffice_Welcome_2,Hey!
Locations,IslandFieldOffice_Welcome_3,Welcome!
Locations,IslandFieldOffice_Survey_Yes,Ready to report
Locations,IslandFieldOffice_Survey_Notyet,Not ready
Locations,IslandFieldOffice_Survey_Prompt_LeftPlant,Island Survey -- Please report the number of purple flowers present on the island.
Locations,IslandFieldOffice_Survey_PurpleFlower_Question,How many purple flowers can be found on the island?
Locations,IslandFieldOffice_Survey_PurpleFlower_Wrong,Hmm... That number doesn't fit my models at all... Maybe you should give it another shot tomorrow. 
Locations,IslandFieldOffice_Survey_PurpleFlower_Correct,"Yes, yes... that seems very accurate. Thank you! "
Locations,IslandFieldOffice_Survey_Prompt_RightPlant,Island Survey -- Please report the number of purple starfish present on the island.
Locations,IslandFieldOffice_Survey_PurpleStarfish_Question,How many purple starfish can be found on the island?
Locations,IslandFieldOffice_Survey_Failed,Hmm... I think you should take a break and try doing the survey again tomorrow...
Locations,IslandFieldOffice_Intro_Event,"So if you ever encounter any bones, fossils, or mummified specimens on this island, bring them to my desk, okay? I'll make it worth your while!$ Ancient bones, in particular... And this island is full of them. Getting stuck in that cave was a huge setback to my project.$ SafariGuy ""But that's where you come in! Hee hee...$ SafariGuy ""I'm in the bone business, you see...$/ SafariGuy ""Ah... Come in! SafariGuy ""Welcome to my field office. SafariGuy ""As you can see... it's quite empty. "
Locations,ScienceHouse_CarpenterMenu_RenovateHouse,Make House Renovations
Locations,ScienceHouse_CarpenterMenu_RenovateCabin,Make Cabin Renovations
Locations,ScienceHouse_Renovation_RemoveCrib, the crib from your home./Select a crib to remove.
Locations,ScienceHouse_Renovation_BuildCrib, a crib in your home./Select a location for the crib.
Locations,ScienceHouse_Renovation_OpenBedroom, the wall separating your bedroom and the entrance room./Select an area for the renovation.
Locations,ScienceHouse_Renovation_CloseBedroom, a wall separating your bedroom and the entrance room./Select an area for the renovation.
Locations,ScienceHouse_Renovation_AddSouthernRoom, a room to the south of your bedroom./Select an area for the renovation.
Locations,ScienceHouse_Renovation_RemoveSouthernRoom, the room to the south of your bedroom./Select an area for the renovation.
Locations,ScienceHouse_Renovation_AddCornerRoom, a room in the northeast corner of the house./Select an area for the renovation.
Locations,ScienceHouse_Renovation_RemoveCornerRoom, the room in the northeast corner of the house./Select an area for the renovation.
Locations,ScienceHouse_Renovation_AddCornerStairs, a staircase from your bedroom to the corner room./Select an area for the renovation.
Locations,ScienceHouse_Renovation_RemoveCornerStairs, the staircase from your bedroom to the corner room./Select an area for the renovation.
Locations,ScienceHouse_Renovation_AddStairs, an area for the renovation.
Locations,ScienceHouse_Renovation_RemoveStairs, a staircase./Select an area for the renovation.
Locations,Journal_Name,Journal Scrap
Locations,IslandFarmhouse_Drawer,You open the drawer and find a tattered journal...
Locations,Gourmand_Intro,"Kribbibbit... Whooo? You da farmer who tend-a da land outside me house, bub?"
Locations,Gourmand_RequestIntro,"Gurrp... Dah land once teemed wis fresh, fresh fooda... ... me wish ta seein' da teemin' once more."
Locations,Gourmand_RequestQuestion,"You be growin' da thing outside now, bub?"
Locations,Gourmand_RequestFailed,Kriibbitt... You no grow da thing I wish-a da see... Grow dis a thing and return-a ta me..
Locations,Gourmand_Request_0,Grow you for me... da pink thing... da juicy thing...
Locations,Gourmand_Request_0_Success,"Gurrrp... Yes. Bombo pink... Bombo juicy...|...Bringin' me back to da good old days... sunny days when things bein' sweeter...|... Me wanna take a big bombo juicy bite...|...But, me won't."
Locations,Gourmand_Request_1,Me wanna see da longo yellow ticklin' thing... da thing dat be wavin' in the wind...
Locations,Gourmand_Request_1_Success,"Gurrrp... Good. Bombo longo and when da run through it... bombo ticklin'.|Heh... remindin' me of an old girlfriend... ...|Heh... Now me wanna tickle-da you...|...But, me won't."
Locations,Gourmand_Request_2,"Me wanna eat da zesty ground-fruit, but make da breath stink..."
Locations,Gourmand_Request_2_Success,"Gurrrp... Yes... Me eatin' da thing once. Made da breath smell bombo bad...|...Remindin' me of Papa when I was just a tadpole...|Heh... Me wanna take a big bite, and smell bombo bad...|...But, me won't."
Locations,Gourmand_Reward,"Kriibbitt... Yes... Thank-a da you. This bringin' me back... To da good times, long, long ago, bub...|Here... This da for you."
Locations,Gourmand_LastReward,"Kriibbitt... Yes... Me remember everything now!|Thank-a da you for remindin' me so much.|This da one last reward for you, bub."
Locations,Gourmand_Finished,"Kriibbitt... Good to see you again, bombo-friend.|I hope a you growin' da big bombo fruit, bub!"
Locations,Gourmand_InProgress,Ah... I see you growin' da thing. But it's still ding-ee small. Come back when it's bombo big...
Locations,Saloon_Arcade_Cowboy_Menu,= Journey Of The Prairie King =
Locations,Saloon_Arcade_Cowboy_Continue,Continue Journey
Locations,Saloon_Arcade_Cowboy_NewGame,Start New Journey
Locations,IslandHut_Event_ParrotBoyIntro,"/ ParrotBoy 16 32 5 2 2 true ???/ ""The boy looks at you with curious eyes... ""He seems to have a close bond with the parrots. ""But he's too shy to approach you right now. ""Perhaps making friends with the parrots could earn his trust? position 5 7"
Locations,IslandSecret_Event_BirdieIntro,"It's all I have to offer... but somehow, I think it will help you find what I seek./ ...Guarding his bones... Birdie ""My child... If I could only find a keepsake of his, it would bring me such peace.$ Birdie ""Wait here... Birdie ""Here, take this. It's an old photograph that washed up on shore. I've been here ever since, dear.  He set sail one day, never to return. Took me three years sailing the high seas to find his remains.$ Birdie ""...   My husband was the captain. A pirate, he was. I almost forgot what other people looked like! Birdie ""Well, I suppose now that you're here, I may as well ask you for a favor. Birdie ""Come... Birdie ""Have you seen that wrecked ship on the south shore? Come closer, child. Birdie ""I haven't had a visitor in many moons... $/addTemporaryActor Birdie 32 32 17 58 3 true ???/ Birdie ""Oh... a visitor?"
Locations,IslandSecret_Event_BirdieFinished,"Bless your heart!$ ...I'm kidding about the monkey meat. Birdie ""Now... how can I repay you for this? Birdie ""Oh... How about I teach you a special recipe... Something I discovered in the many years I've spent here. ""Learned to craft 'Fairy Dust'. gotBirdieReward Strings\\Locations: Birdie ""You can take these, too... Birdie ""Though you're a stranger, you went out of your way to help an old lady. Besides... I like it here! It's relaxing and beautiful. And I have an endless supply of fresh fish, oysters, and monkey meat. Hehehe.  And you've brought me great peace... this locket will comfort me for the rest of my days. ""(break)emote Birdie 28\speak Birdie ""An old woman like me? I think it's too late, dear...  He's gone. You should live your life.(break)speak Birdie ""You have great wisdom, child.It's an honorable thing to do.I'm doin' right by my old man... and we'll be together again some day soon...  ...that familiar, putrid funk...$ Birdie ""You know... It's been a lonely life here, child... but I don't regret it at all.$/addTemporaryActor Birdie 32 32 17 58 3 true ???/ Birdie ""It's his...$ Birdie ""Heh... It still has his smell, after all these years..."
Locations,alreadyGotNuts,"Bless your heart!$$ Birdie ""Though you're a stranger, you went out of your way to help an old lady."
Locations,qiNutDoor,'Only the greatest walnut hunters may enter here.'^    Your current status: {0}/100You hear a strange voice from behind the door...
Locations,BoatTunnel_DonateBatteries,Donate 5 battery packs to repair the ticket machine?
Locations,BoatTunnel_DonateHardwood,Donate 200 hardwood for hull repairs?
Locations,BoatTunnel_DonateIridium,Donate 5 iridium bars to repair the anchor?
Locations,BoatTunnel_DonateBatteriesHint,This machine could be repaired with 5 battery packs.
Locations,BoatTunnel_DonateHardwoodHint,The hull could be repaired with 200 pieces of hardwood.
Locations,BoatTunnel_DonateIridiumHint,The anchor could be repaired with 5 iridium bars.
Locations,BoatTunnel_boatcomplete,The boat will be repaired overnight.All materials have been found!
Locations,BoatTunnel_willyText_firstRide,She looks good as new!
Locations,BoatTunnel_willyText_random0,"Sorry if I smell like fish, heh!"
Locations,BoatTunnel_willyText_random1,Ahoy!
Locations,AnimalHouse_Incubator_Hatch_Ostrich,A new ostrich chick hatched... it's a big one!
