character,scene,dialogue
Haley,Event_darkroom3,Is that so...?$s
Haley,Event_darkroom4,"Aw, thanks!$h"
Haley,Event_darkroom5,This room's for developing photos.$bOh! I thought you knew.
Haley,Event_darkroom6,Is that so...?$s
Haley,Event_beach1,"No, you won't! This bracelet was passed down to me by my great-grandmother!$a"
Haley,Event_beach2,...Maybe it'll wash up on another shore. I can't bear to think of it at the bottom of the ocean.$s$b*sigh*$s
Haley,Event_room1,"...Well, I guess I used to like Alex. But not anymore! He's immature.$bHim? No!"
Haley,Event_room2,"What? That sounds fun, but I wouldn't want to leave Stardew Valley right now..."
Haley,Event_room3,Huh? What's an android?
Haley,summer_Mon,I'm going to get such a nice tan this summer.
Haley,summer_Tue,"Ew, you're all dirty."
Haley,summer_Wed,"I didn't hear you, I'm thinking about something else.$eUm... Yes?"
Haley,summer_10,Do you have baby bunnies on your farm? Bunnies are SO cute! <
Haley,summer_Thu,It's a good thing to know!$eIf you stay in the sun a lot it'll make your hair lighter.
Haley,summer_Fri,Huh? I didn't notice you standing there.$eI wonder what Alex is doing today...
Haley,summer_Sat,Dig for treasure$r 42 10 summer_Sat_12Snoop around in your room$r 43 -10 summer_Sat_13Explore the caves$r 42 10 summer_Sat_12Care for plants$r 42 10 summer_Sat_12What do you even do all day?$q 42/43 summer_Sat_oldFarming sounds so boring...
Haley,summer_Sat_old,"Hey, you better not be snooping around in my room anymore!$a|But I guess it could get you in pretty good shape.$p 43"
Haley,summer_Sat_12,Hmm... sounds like a lot of work.
Haley,summer_Sat_13,What? You'd better not be doing that!$a
Haley,summer_Sun,Emily usually cooks dinner... But she makes weird stuff like quinoa.
Haley,summer_Tue2,Do you wear those clothes every day?
Haley,summer_Tue4,Hey I found this new tool to open jars with. So you won't need to help me anymore.$h|There's not a cloud in the sky today.$h$p 47
Haley,summer_Wed4,I wish I had some ice cream.$s$eIt's so hot today!
Haley,summer_Fri4,"I guess that's pretty silly, huh?$eI spent 3 hours practicing my signature today."
Haley,summer_Thu6,"I just want a healthy amount of sunlight. Everything in moderation, right?$eIf you stay in the sun a lot it will make your hair lighter... But you don't want to get sunburnt, either."
Haley,summer_Mon6,"I only ever look at the pictures.$eIt's good to learn things, isn't it?$eI should start reading some books instead of magazines."
Haley,summer_Sun6,"Don't tell her I said so.$eYou know, Emily's not actually that weird. I guess we have more in common than I used to think.$eI talked to my sister for a while last night. I actually enjoyed it quite a bit.$1 HaleySister"
Haley,summer_Sat6,It seems like a good day to go swimming.
Haley,summer_Tue8,"@, I think I've been hanging out with you too much.$h$eIf I lived in the city I might start to miss all the trees.$eI guess living in the country isn't so bad."
Haley,summer_Fri10,"Do you like kids?$l$eOh, hi @!"
Haley,fall_1,It's fall already?$s
Haley,fall_Mon,It's gross when all these fallen leaves get slimy.
Haley,fall_Tue,"You've been working on the farm, huh?$eHmm... Something smells weird..."
Haley,fall_Wed,"Oh, hi. Did you want something?"
Haley,fall_Thu,I feel the urge to go shopping. *sigh*
Haley,fall_Fri,"Sorry, I'm allergic to grass.$eIs that a grass stain on your knee?"
Haley,fall_Sat,Stop being a selfish crybaby$r 44 -30 fall_Sat_13Relax and read a magazine$r 44 20 fall_Sat_12Watercolor painting$r 44 10 fall_Sat_12*sigh*...what do you think I should do today?$q 44 fall_Sat_oldIt's too cold to go to the beach anymore.
Haley,fall_Sat_old,I'll probably take a nap later.
Haley,fall_Sat_12,"Hmm... That's a pretty good idea, actually."
Haley,fall_Sat_13,"Get away from me, you stupid jerk.$a"
Haley,fall_Sun,I've never been to the forest. It's muddy and I could get a blister on my foot.
Haley,fall_Tue2,"Oh, right. You work on a farm.$bSomething smells earthy..."
Haley,fall_Fri4,Why don't you take the rest of the day off?$bYou look like you've been doing a lot of hard work.
Haley,fall_Wed4,"If you're ever bored, come say hi."
Haley,fall_Thu6,Hmm...$eWhat's happening to me?$eShopping just doesn't sound as fun as it used to.
Haley,fall_Mon6,She was a really interesting lady.$eDid I ever tell you I found another one of my great-grandma's bracelets in the attic?|See this bracelet? It belonged to my great-grandmother.$p 48
Haley,fall_Sun6,"It might be interesting to explore it some day.$eI've never been to the forest, you know."
Haley,fall_Tue8,I think it's because you're around all the time.$h$eI'm starting to like the smell of dirt. Isn't that weird?
Haley,fall_Mon10,"@, I'm happy to see you today.$h"
Haley,winter_Mon,I want to move somewhere warmer.
Haley,winter_Tue,...$eHi. Do you need something from me?
Haley,winter_9,"Oh. Um, nevermind.$eHmm. What brand is your shirt?"
Haley,winter_Wed,"Don't even bother, I know you won't be able to make one.$eI wish someone would bring me a peppermint coffee.$s"
Haley,winter_Thu,I'm going to start writing a list of all the clothes I need for next spring.
Haley,winter_Fri,Oh. That's disappointing...$s$eDo you have a pony on your farm?$h
Haley,winter_Sat,I like at least 10 hours of sleep every night.$eThe only good thing about winter is that I get to sleep more.
Haley,winter_Sun,Thanks.$eWill you say hi to Alex for me?
Haley,winter_Tue2,"I keep forgetting.$eYour name is @, right?"
Haley,winter_Tue4,Is anything exciting happening on your farm?$eHi @.
Haley,winter_Wed6,"I still like clothes, though. I mean, what's wrong with expressing yourself a little?$eI think I'm starting to realize that clothes aren't the most important thing. Right?"
Haley,winter_Thu6,"...what?$eI mean, I do have over 1,000 skirts.$h$eMaybe I'll donate some of my skirts to a charity this spring."
Haley,winter_Sun6,"Thanks.$eUm, if you see Alex could you tell him I'm busy today?"
Haley,winter_Mon8,"I could move somewhere else, but...$eI wish it were warmer here in Stardew Valley."
Haley,winter_Fri8,Do you think you'll ever have a pony on your farm?
Haley,winter_Sat8,"It must be nice to have a break, huh?$eI'm glad you have less work to do in the winter."
Haley,winter_Sun10,"...$h$e@, you look rugged today. I like it.^@, you look pretty today."
Harvey,Introduction,"I hope you'll find your own work equally rewarding, in time.$h$eI perform regular check-ups and medical procedures for all the residents of Pelican Town. It's rewarding work.$eIt's a pleasure to meet you. I'm Harvey, the local doctor."
Harvey,Resort_Entering,Sun hat? Check...$bSunscreen? Check...
Harvey,Resort_Leaving,"If you get burnt, a little aloe vera cream might help soothe the skin."
Harvey,Resort_Shore,I combed the whole beach for glass. We wouldn't want anyone to get a cut on their foot!
Harvey,Resort_Chair,The trouble is actually letting go of your worries...$s$bIt's nice to have an opportunity to relax now and then.
Harvey,Resort_Bar,It's important to stay hydrated in this heat. I'm going to ask Gus if he has any coconut water!$h
Harvey,Resort,I'll let you in on a little secret... I can only swim with floaties.$s
Harvey,danceRejection,"Oh! I'm sorry... I, er... have plans to ask someone else.$s"
Harvey,divorced,I... I can't look at you. Please spare me any more pain.$s
Harvey,breakUp,*gulp*... I... I think I'm going to be sick...$s$b...Y...You...?$s
Harvey,dumped_Guys,I'm busy with my work. I can't speak to you.$s
Harvey,secondChance_Guys,"I want you back in my life, @. I'm willing to forget what happened.$s"
Harvey,Mon,I know that being a farmer is pretty tiring work... don't overdo it!$bWe sell a few over-the-counter medicines at the clinic... feel free to stop by if you're feeling exhausted.
Harvey,Mon2,"It's a pretty small community, and I'm fortunate to be able to build a good relationship with my patients.$eI feel responsible for the health of this whole community... it's kind of stressful."
Harvey,Mon6,It feels good to know that you're useful.$eI'd like to stay in Stardew Valley for a while. I'm finally starting to feel involved in the community.
Harvey,Mon10,"Do you... have any medical questions?$l$eOh! Hi, @.$l"
Harvey,Tue,"You're young, though. You'll probably stay healthy without trying.$h$eFeel free to stop by my office if you're ever feeling ill."
Harvey,Tue8,"Your health is important to me.$l$eDon't overwork yourself, @. Doctor's orders!"
Harvey,Wed4,"I'd like to get to know you better, @. Let's put aside our doctor-patient relationship."
Harvey,Wed6,It's nice to have a friend in town.$h
Harvey,Wed8,You have a really healthy glow. That's good.$h
Harvey,Wed,Then make sure to wash your hands.$eRemember to cover your mouth when you sneeze.
Harvey,Thu8,"If I didn't live alone I think it would be easier.$l$eIt's a lot of work, being a doctor. I don't eat as well as I should.$s"
Harvey,Thu,"Home-cooked meals are best. Do you cook?$eNutrition is important, so make sure and eat well. Try to increase your vegetable intake!"
Harvey,Fri,"I wish I had less work to do.$s$eIt's a beautiful day, isn't it?"
Harvey,Fri4,"If you want to hang out in my apartment, that's okay with me. I live above the clinic."
Harvey,Fri10,Stop by my place if you ever need a confidential check-up.$l
Harvey,Sat,Take care.$eCan I do anything for you?
Harvey,Sat4,"I've grown to really love it.$h$eI came here because I liked the small-town atmosphere, and the potential for a holistic approach to patient care."
Harvey,Sat8,I think I'll stay younger with you around.$l$eThe older you get the more memories you're burdened with. It can be overwhelming.$s$e*Sigh*... I'm starting to feel kind of old...
Harvey,Sun,I guess I should try to get patients from the neighboring towns...$eHmm... I'm struggling to make ends meet. I don't have enough patients.
Harvey,Sun6,"Imagine having a patient's life completely in your hands, and failing to keep them alive... that's something that will haunt you forever.$s"
Harvey,event_george1,"You see, George, I'm just trying to help you.$bThanks, @.$h"
Harvey,event_george2,"Look, George. If you want to behave like this I'm going to have to tell your wife. I don't think she'll be happy.$b*Sigh*$s"
Harvey,event_aerobics1,"Thanks, @. I appreciate that.$h"
Harvey,event_aerobics2,*Sigh*... rude.$s
Harvey,event_heart1,"Just try and relax. I'm here to help.$h$bOh! Hospitals make you nervous, huh?"
Harvey,event_heart2,Okay. That makes sense.
Harvey,event_heart3,Um. Okay... If you say so.$s
Harvey,event_grave1,...Thanks.$b...You're right.
Harvey,event_grave2,*sigh*$s
Harvey,summer_Mon,Okay. Take care! Stay healthy.$eIt's okay to get a moderate amount of sunlight. Just don't get burnt.
Harvey,summer_Thu,"Make sure and listen to your body.$eExercise is important, but don't get too exhausted, or you might end up at my clinic!"
Harvey,summer_Fri,"People don't get sick much during the summer. That's nice, but it also means less business for me."
Harvey,fall_Fri,"It's a dangerous place. I recommend against it.$eHave you been going into the mines, @?"
Harvey,fall_Sat,Eating a 'Farmer's Brunch' will give you the nutrition you need to water and harvest crops better!$eWhen you eat certain foods you'll perform better.
Harvey,winter_Wed,"Make sure to wash your hands often.$eIt's flu season, so you'd better be extra careful."
Harvey,winter_Sun,"Don't get the wrong idea! I want people to be healthy... really!$eI guess if people stopped getting sick, I'd be out of business.$eI hate to say this, but I do make a lot more money during flu season."
Leah,Introduction,"You picked a good time to move here... The spring is lovely.$eHello, it's nice to meet you. $h"
Leah,Resort_Entering,"Don't tell anyone, but Willy let me steer the boat for a few minutes.$h"
Leah,Resort_Leaving,"Well, that was deeply relaxing."
Leah,Resort,"I love the weather in Stardew Valley, but seeing a different climate now and then helps put things into perspective."
Leah,Resort_Shore,I wonder if I could ever capture that sort of formlessness in a sculpture.$eThe shape of the waves here is awe inspiring.
Leah,Resort_Chair,I like the heat as long as I'm keeping perfectly still.$h
Leah,Resort_Wander,"Though Willy probably wouldn't be happy with me if I dragged a bunch of logs onto his ship!$h$eMmm, I bet the trees around here would make for an interesting medium to work with."
Leah,Resort_Wander_2,I think I saw some tasty looking walnuts growing on a bush nearby.$eI wonder what kind of things you could forage out here.
Leah,Resort_Bar,Have you tried the Piña Colada? I'm on my second one... hehe.
Leah,danceRejection,I'll be honest. I don't want to dance with you.$u
Leah,divorced,I've realized I'm happier by myself. So just leave me be.$u
Leah,breakUp,Ohh... Got it. Hah... I really don't have any luck when it comes to this stuff...$s
Leah,dumped_Girls,I don't want to see you for a while...$s
Leah,secondChance_Girls,You caused a lot of grief with what you did... but I'm ready to put the past behind us.$s
Leah,Beach,"I came for the sound of the ocean. Beautiful, isn't it?"
Leah,Mon,"I wanted to escape my old life.$r 22 5 Mon_22To follow in grandpa's footsteps.$r 211132 5 Mon_211132It's more ""real"" than living in the city.$r 22 5 Mon_22I want to make tons of money.$r 21 -5 Mon_21So why did you become a farmer?$q 21/22/211132 Mon_oldThe trees look nice today, don't they?"
Leah,Mon_old,So are you making as much money as you hoped?|Spending time in nature is very rewarding.$p 21
Leah,Mon_21,"Hmm. That seems kind of shallow, doesn't it?$s"
Leah,Mon_22,"That's pretty much the reason I came here, too!$h"
Leah,Mon_211132,That's very sweet to honor your grandfather like that.
Leah,Tue4,"You're probably busy. Sorry.$eFarming seems like a very rewarding profession. You get to create delicious food for everyone!$h$eI don't make art for money. It's just an urge that I have.$eThe landscape around here gives me a lot of ideas. The terrain is almost like a sculpture itself.$eHi. Oh, you want to talk?"
Leah,Tue,"We both live outside of town. Does that mean something?$eHello, neighbor."
Leah,Wed,Sometimes I think it's impossible to live without destroying nature in some way.$eThis morning I accidentally stepped on a bug.$s$1 LeahBug
Leah,Wed6,"Farm animals are wonderful, too.$h$eI love being around animals. They're so innocent."
Leah,Wed8,"Wouldn't it be nice to have help, though?$l$eI was imagining how good it must feel to harvest a big bunch of crops.$h$eHi @! I was just thinking about you and your farm."
Leah,Thu,"I've been having fresh salads almost every day.$h$eThere's actually a lot of wild food in this area, if you know where to look."
Leah,Thu6,Foraging is a specialty of mine. Someday I'll make you a fresh salad.$h
Leah,Fri,It's simpler to be friends with the trees. They don't have much to say.$h
Leah,Fri2,We wouldn't be able to survive without nature. It's good to remember that.
Leah,Fri4,"Stop by my cabin if you ever need someone to talk to.$h$eHello, @. It's a nice day, isn't it?"
Leah,Sat,I love to decorate for the different seasons.
Leah,Sat8,"Farming sounds so fun. I want to try it, someday.$l"
Leah,Sun,"If you hear any banging from inside my hut, it's probably just me working on one of my sculptures."
Leah,Sun8,"It would be special that you gave it to me.$l$eIf you ever find any interesting looking driftwood, I could use it."
Leah,event_sculpt1,"Oh! Yeah, that's absolutely right!$h$b...What?$7"
Leah,event_sculpt2,"But as a human, I'm also interested in how we shape and interpret the world around us... I guess what I'm saying is that I'm interested in 'art'.$bThere's nothing wrong with that... I think there's lots of beauty to be found in raw, untouched nature!"
Leah,event_sculpt3,Get out!$a^That's good to know.$l$bYou pig!%fork$a^Oh! You're...? Me too.$6
Leah,event_parents1,It was better for both of us... to end an unsustainable relationship while we were still young and flexible.$u$bYou're right... I just wouldn't have been happy back there.$u
Leah,event_parents2,"That's a little harsh... but, yeah. We had different priorities.$u"
Leah,event_parents3,"Oh yeah? Well maybe I'll just leave, then!%fork$a"
Leah,event_parents4,I guess you're right... it was kind of selfish. But can you really blame me for wanting to be happy? Ugh... I don't know...$s$b*sigh*...$s
Leah,event_parents5,I probably shouldn't dwell on it. We all have to make hard choices from time to time.$s$bMaybe you're right... Humans are selfish creatures. I don't know. $s$b*sigh*...$s
Leah,summer_1,You can tell it's summer by the sweet smell of nectar wafting through the air!$h
Leah,summer_Mon,"Keep looking, I'm sure you'll find something.$eSorry, I don't have any left.$s$eI found some wild fruits this morning!"
Leah,summer_Tue,"The sound of farm animals is great, isn't it?"
Leah,summer_Tue4,"The simple things in life are best: a soft summer breeze, majestic clouds, and a goblet full of Stardew Valley red."
Leah,summer_Thu6,I have a good eye for wild fruit. Some day I'll make you a nice fruit salad.$h
Leah,summer_Fri,"It's a slow process, but the result can be quite valuable.$eYou can use a tapper to harvest syrups and other useful liquids directly from trees."
Leah,summer_Fri2,"Don't you think so?$eI hate to be blunt, but if we don't treat nature with respect, our grandchildren will be doomed."
Leah,summer_Fri6,"Stop by my cabin if you ever need someone to talk to.$h$eHello, @. Do you ever get lonely on that big farm?"
Leah,summer_Sat,I can't tolerate heat very well.$eThe flowing water keeps my house a little bit cooler in summer.
Leah,summer_Sun,"Any ideas?$eWhat should I do on such a warm, lazy day? *sigh*"
Leah,fall_1,It's shocking.$eHow quickly the seasons change!
Leah,fall_Mon,Keep your nose to the ground and you'll find some mushrooms yourself... I'm sure of it.$eI had a huge plate of wild mushrooms and eggs for breakfast today... I'm still full.$eI found some wild mushrooms over the weekend!$c .5
Leah,fall_Tue,They're just so colorful... I can't help but think of the potential for art projects.$h$eI wonder if I could make a collage out of dried leaves?
Leah,fall_Tue4,"Although, some people have opinions that I just can't respect.$eEveryone has a unique and interesting perspective, whether they believe it or not. Don't you think so?"
Leah,fall_Wed,I fall asleep to the soothing sound of water every night.$eIt's so nice to live by the river.
Leah,fall_Thu6,One of these days I'll have to make you a wild mushroom stir-fry.$h
Leah,fall_Fri,"If you have a kitchen, you can cook all kinds of delicious meals.$h$eDo you have a kitchen in your house?"
Leah,fall_Fri6,Stop by my cabin if you ever need someone to talk to.$h
Leah,fall_Sat,Decorations accentuate the feeling of the season. I think it's a worthwhile tradition.
Leah,fall_Sun,It feels good to stretch your legs.$eThere's a lot of good places to walk around here.
Leah,winter_Mon,I love the way everything looks when it's covered with fresh snow.
Leah,winter_Tue,"I just snuggle up under a huge blanket, and I'm okay.$h$eIt gets pretty cold in my little cabin.$s"
Leah,winter_Wed,"I saw a snow rabbit early this morning! They're rare, aren't they?"
Leah,winter_Thu,I've been eating a lot of bread.$s$eI'm having a hard time finding fresh food to eat.
Leah,winter_Thu6,"I bet your farm is pretty well stocked with food, huh?$e*Sigh*... It's hard to get fresh food in the winter."
Leah,winter_Fri,"When I lived in the city, the year went by so fast.$eTime seems to move slower here."
Leah,winter_Fri6,Stop by my cabin if you want to huddle under one of my quilts and drink cider.$h$eDo you ever get cold in that farmhouse of yours?
Leah,winter_Sat,Hello. Do you want something?
Leah,winter_Sat2,"Hello, @. Is there something you wanted to talk about?"
Leah,winter_Sun,It's a refreshing break.$eDo you ever take a whole day off?
Abigail,Rainy_Day_0,The dark... the rain... it gets me excited.$l
Abigail,Rainy_Day_1,"You really surprised me with that mini-harp... I never expected that. I guess that's why I like you so much.$l$eHey, remember when we played that duet by the lake? This weather reminds me of that day."
Abigail,Rainy_Day_2,Think you can find something better than that? I'm not so sure!$h$eHey! I woke up early and did some exploring on my own. I found this and it reminded me of you. [768 767 769 66 82]
Abigail,Rainy_Day_3,"If you go, bring a Life Elixir or two.$eIt might be a good day to visit the caves, huh? Just be careful out there."
Abigail,Rainy_Day_4,Maybe I'll boot up Journey Of The Prairie King today... one of these days I swear I'll beat it on my own.$h
Abigail,patio_Abigail,%Abigail is lost in her music.
Abigail,Rainy_Day_Abigail,"The countryside looks more interesting on a day like this, don't you think?"
Abigail,Rainy_Night_0,I was just gazing out into the rainswept woods... I swear I saw something darker than black shifting around the trees.$6
Abigail,Rainy_Night_1,It's a good night to see a ghost...
Abigail,Rainy_Night_2,Can you feel it? There's a stillness in the rain...
Abigail,Rainy_Night_3,"On nights like this, I like to turn the light down low and just listen...$8"
Abigail,Rainy_Night_4,I felt like making some soup for dinner. I hope it's not too disgusting. [199 218 219 727 730]$h
Abigail,Rainy_Night_5,Hey! You look like you've been hard at work. Can I help you relax?^Have you been working hard? You look cute when you're a little exhausted.$h
Abigail,Rainy_Night_Abigail,The sound of rain should put us right to sleep tonight.
Abigail,Indoor_Day_0,"I always loved this place, long before you moved in. Now I can explore the farm whenever I want!$h"
Abigail,Indoor_Day_1,"Use that if you get into a tough spot. It should help keep you safe.$eHey, @. Heading out into the wild? I got you something...[286 287 205 732]"
Abigail,Indoor_Day_2,"Heading to the mines? Hey... if you find something tasty, remember to bring me a piece!$h"
Abigail,Indoor_Day_3,Hey! I'm just debating what I should do today. I'm not used to having this much freedom!
Abigail,Indoor_Day_4,"You don't mind if I do some re-decorating now and then, do you? I'm still excited to have a place of my own to work on."
Abigail,Indoor_Day_Abigail,There's always something new happening on our farm... I love it.
Abigail,Indoor_Night_0,"I had a good day, today. There's always something interesting goin on around here, if you look close enough."
Abigail,Indoor_Night_1,Hey! Tell me about your day. Did anything exciting happen?$h
Abigail,Indoor_Night_2,"I used to be a night owl, but I'm starting to enjoy the rhythm of life on the farm. It feels natural."
Abigail,Indoor_Night_3,*yawn*... I'm ready to call it a night pretty soon.$h
Abigail,Indoor_Night_4,The sounds of the night are louder out here. I'll never stop enjoying that.
Abigail,Indoor_Night_Abigail,Are you ready for bed soon? I turned on the electric blanket for us...$l
Abigail,Outdoor_0,The soft breeze is blowing mountain air throughout the valley today. It smells like fresh pine and sage.
Abigail,Outdoor_1,Hmm... I think we've got plenty of space for outdoor slime ranching!
Abigail,Outdoor_2,"Make sure to keep things tidy around your Grandpa's shrine. There's something special about it, I can feel it."
Abigail,Outdoor_3,It's pretty cool that we have a cave on our property. It's something I always dreamed about.$h
Abigail,Outdoor_4,I always forget to put some snacks in my pocket. *rumble*$h
Abigail,Outdoor_Abigail,"There's a lot of interesting bugs and things out here. *chuckle*$h$eI'm just going to hang out here, okay?"
Abigail,funLeave_Abigail,"I'm going in to town today, just so you know. I need to stretch these legs a bit."
Abigail,funReturn_Abigail,Hey! Did you have a good day? Mine went well. It was refreshing to take a walk.$h
Abigail,OneKid_3,"I can't believe I'm a ""mom""... life is weird.$h"
Abigail,TwoKids_0,I already gave %kid1 and %kid2 their chocolate cereal. They were screaming!
Abigail,TwoKids_2,I had a dream that %kid2 will grow up to be a famous monster hunter. I've already been thinking about a little armor set.
Abigail,TwoKids_3,"A cool old house, a couple kids, and an amazing farm. I never thought I'd come this far... but, hey! Our lives are just getting started.$h"
Abigail,Good_1,Did you hear that? Sometimes I'm convinced this house is haunted.$u
Abigail,Good_2,Welwick's horoscope predicted great things for me today. I feel really motivated!
Abigail,Good_3,"I can't even remember the last time I dyed my hair... I swear, it never fades from this color..."
Abigail,Good_4,I'm glad I owned a heavy pair of boots before moving in. It's hard to imagine tip-toeing around the mud in sneakers.$h
Abigail,Good_5,I was just admiring the mermaid's pendant you gave me... I'll proudly wear this to my grave.$l
Abigail,Good_6,"Just promise me you'll be careful. I don't want to lose you.$eHey. I know you're smart, but I still worry about you sometimes. The world is full of monsters.$6"
Abigail,Good_7,@? I just want to say that I appreciate all the hard work you do for us. I'm really proud of you.$l
Abigail,Neutral_0,I hope you'll still like me when I'm old and shriveled. It's going to happen some day!
Abigail,Neutral_1,Do you think your Grandpa would be proud of us?
Abigail,Neutral_6,I wonder how the old shop is doing? I should visit my parents again soon.
Abigail,Neutral_7,"If you moved on to the spirit world, I'd set up a little shrine for you next to Grandpa's."
Abigail,Neutral_8,"I guess farms are kind of dirty.$eNo matter how much we clean, the house keeps getting dirty again."
Abigail,Neutral_9,I wonder if we'll live here our entire lives? I might get bored.
Abigail,Bad_7,"I used to be special to you, your best friend... now you only seem to put up with me when I make a hot dinner.$s"
Abigail,Bad_8,You've been so cold to me lately... What's wrong with you? You're acting like a bog spirit...$s
Abigail,Bad_9,I wonder if I could've done better... I was very good friends with Sebastian before we met. He was probably the one...$s
Abigail,spring_1,"So, do you have any big plans for the new year?"
Abigail,spring_12,"I plan on winning that egg hunt. Go ahead and try to beat me.$eHey, the egg festival is tomorrow. I'm sorry, but I won't go easy on you because we're married!$h"
Abigail,spring_2,Do you have any new year's resolutions? I'm trying to lose a few pounds around the middle.$h
Abigail,summer_1,"I hope you like me pale!$h$eI get sunburnt very easily, so I need to be careful this time of year."
Abigail,summer_4,"Drink plenty of water and don't overwork yourself.$eMake sure you don't get a heat stroke, my love."
Abigail,summer_8,Sorry about the smell... I was sweating all night in the heat.
Abigail,summer_15,"Don't worry, I'll take care of them. It's fun!$h$eIt's summer... that means the house is full of flies."
Abigail,fall_6,"Ah... fall. This might be my favorite time of year. The colors really complement my hair, don't you think?"
Abigail,fall_1,"The scent is unmistakable... mushroom, rotting leaves, pumpkin. It's fall, alright. Isn't it lovely?"
Abigail,fall_2,"Can we grow giant pumpkins this season? Please, honey?$h"
Abigail,fall_20,"Now, a chest full of amethyst? Hmm... I'd have to think about that one.$h$eHoney... you're worth more to me than a chest full of quartz."
Abigail,winter_3,I actually like the cold weather. It just gives me an excuse to get cozy!$h
Abigail,winter_15,It's fun to explore the valley in winter! Everything is so different under a blanket of snow. And so quiet...
Abigail,spring_Abigail,"I may like the colder seasons, but by the end I'm always glad to see spring arrive."
Abigail,summer_Abigail,Oh man... I could go for some chocolate cake.
Abigail,fall_Abigail,Do I smell pumpkin on you? Maybe I'm just dreaming...$h
Abigail,winter_Abigail,"Remember when we played 'Prairie King' together in my room, so long ago? Those were good times.$h"
Abigail,spouseRoom_Abigail,I hope you don't mind the guinea pig smell.$eI got up a little before you and fed David Jr. He's very active this morning.$c .5
Alex,Rainy_Day_0,"With all this space, I can really achieve a full body workout."
Alex,Rainy_Day_1,I never had many friends in town... I sometimes wonder how I'd end up if you never moved here.$9
Alex,Rainy_Day_2,Aw... I was gonna do some jogging outside. But I can't really do it in this weather.
Alex,Rainy_Day_3,*grumble*... I just woke up and I'm hungry for some protein.$9
Alex,Rainy_Day_4,I think I might start reading books. I don't want to become stagnant now that I'm a married guy!
Alex,patio_Alex,Unghh... one... Unghhh... two... It feels great to lift weights outdoors!$6
Alex,Rainy_Night_0,"Hey, did you have a good day? I'm sure tomorrow will be even better.$h"
Alex,Rainy_Night_1,How's it going? I've been carrying the old gridball around with me all day. A guy can pretend...$u
Alex,Rainy_Night_2,Oh... the smell? I've been eating garlic all day. I'm trying to stay manly... Sorry.$l
Alex,Rainy_Night_3,I've been setting aside a few scraps for Dusty. He deserves a treat now and then.
Alex,Rainy_Night_4,"I was hungry so I made some dinner. Here, I saved you a plate. [241 242 225 214 198]$h"
Alex,Indoor_Day_0,Ahh... there's nothing like a good night's sleep next to my husband!$h^Ahh... there's nothing like a good night's sleep next to my wife!$h
Alex,Indoor_Day_1,"If you want to get strong, you have to eat like you mean it!$eHey, honey! I made you a hot breakfast.[195 210 211]"
Alex,Indoor_Day_2,Come here. *squeeze*... Mmhmm. You're firming up from all that farm work.
Alex,Indoor_Day_3,"I'm still getting used to cooking and doing laundry... It's not exactly my favorite, but I knew what I was getting into when I married you.$h"
Alex,Indoor_Day_4,"There's a couple things around the house that I'm going to try and fix today. Don't worry about me, I'm not bored."
Alex,Indoor_Night_0,"It feels good to push yourself to the limit, doesn't it? You'll really feel like you earned your place in the soft bed tonight."
Alex,Indoor_Night_1,Did you get a haircut or something? You're looking pretty good today. Maybe it's all that fresh air...$l
Alex,Indoor_Night_2,Tell me all about your day. It's good to get everything off your chest now and then.
Alex,Indoor_Night_3,Hey... I got some new shorts. I thought you might be interested to know...$l
Alex,Indoor_Night_4,"If you need some quiet time to yourself, that's okay with me."
Alex,Outdoor_0,Hey. When I stand here and look out over our land... I'm really proud. You've done great work.
Alex,Outdoor_1,This is a great place to raise children. I would've loved growing up in a place like this. So much room to run around!
Alex,Outdoor_2,I like to spend as much time outside as possible. It just feels better to be out here.
Alex,Outdoor_3,"Look at us, with our little farm. We make a cute couple.$h^Hey. Maybe it's the golden light, but you look beautiful today.$l"
Alex,Outdoor_4,Ahh... It feels great to be outside. Stardew Valley really is the most beautiful place...
Alex,OneKid_0,I'm still getting used to my new life as a stay-at-home dad.$h
Alex,OneKid_1,"Little %kid1 is going to grow up strong, just like Daddy."
Alex,OneKid_3,I wonder what it's like to be pregnant...?$h
Alex,TwoKids_2,Maybe %kid2 will be the first professional gridball player from Pelican Town?$h
Alex,TwoKids_3,I finally have the family life that I missed out on as a kid... thank you.$l
Alex,Good_0,@... I will always love you.$l
Alex,Good_1,You're very handsome... have I told you that?$l^You're very beautiful... have I told you that?$l
Alex,Good_6,"I know you're strong, but sometimes I worry that you might get eaten by slimes... or worse. Just be careful.$9"
Alex,funLeave_Alex,I'm going into town today. I'll see you tonight.
Alex,funReturn_Alex,"I had a good day. I like to see my grandparents often, they're getting pretty old."
Alex,spring_1,"Finally, the snow has melted and the sun is back! My body feels great.$h"
Alex,spring_6,I wonder if a powder of stardrop would help me bulk up...
Alex,spring_12,Are you excited for tomorrow's festival? I guess it'll be good to load up on the free eggs.
Alex,spring_23,"Those jumpsuits are pretty tight... and everyone's going to be watching closely.$eOh... tomorrow's the flower dance, isn't it? I better do some extra push-ups tonight.$9"
Alex,summer_1,"Summer's a very energetic time of year, and body feels it too! I feel solid."
Alex,summer_10,I have no idea what's good... you're the chef!$h$eHave you thought about what you're going to put in the luau soup?
Alex,summer_27,Aw... summer's almost gone. My muscles are starting to deflate...$s
Alex,fall_1,"Well, summer's over... but I'm going to stay positive. The warmer seasons will always return."
