character,scene,dialogue
spring24,mainEvent,"pause 500/playMusic none/pause 500/globalFade/viewport -1000 -1000/loadActors MainEvent/warp farmer1 5 21/warp farmer2 11 21/warp farmer3 23 21/warp farmer4 12 21/faceDirection farmer1 2/faceDirection farmer3 2/faceDirection farmer4 2/faceDirection farmer 2/warp Girl1 13 24/warp Girl2 15 24/warp Girl3 11 24/warp Girl4 9 24/warp Girl5 17 24/warp Girl6 19 24/warp Guy1 13 27/warp Guy2 15 27/warp Guy3 11 27/warp Guy4 9 27/warp Guy5 17 27/warp Guy6 19 27/showFrame Girl1 40/showFrame Girl3 40/showFrame Girl5 40/showFrame Girl4 40/showFrame Girl2 40/showFrame Girl6 40/showFrame Guy6 44/showFrame Guy5 44/showFrame Guy4 44/showFrame Guy3 44/showFrame Guy2 44/showFrame Guy1 44/viewport 14 25 clamp true/pause 2000/playMusic FlowerDance/pause 600/animate Girl1 false true 600 43 41 43 42/animate Girl6 false true 600 43 41 43 42/animate Girl3 false true 600 43 41 43 42/animate Girl5 false true 600 43 41 43 42/animate Girl4 false true 600 43 41 43 42/animate Girl2 false true 600 43 41 43 42/animate Guy5 false true 600 44 45/animate Guy6 false true 600 44 45/animate Guy3 false true 600 44 45/animate Guy2 false true 600 44 45/animate Guy4 false true 600 44 45/animate Guy1 false true 600 44 45/pause 9600/animate Girl1 false true 600 46 47/animate Girl6 false true 600 46 47/animate Girl3 false true 600 46 47/animate Girl5 false true 600 46 47/animate Girl4 false true 600 46 47/animate Girl2 false true 600 46 47/animate Guy5 false true 300 46 47/animate Guy6 false true 300 46 47/animate Guy3 false true 300 46 47/animate Guy2 false true 300 46 47/animate Guy4 false true 300 46 47/animate Guy1 false true 300 46 47/positionOffset Guy1 0 -2/positionOffset Guy6 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/pause 300/positionOffset Guy6 0 -2/positionOffset Guy1 0 -2/positionOffset Guy4 0 -2/positionOffset Guy3 0 -2/positionOffset Guy2 0 -2/positionOffset Guy5 0 -2/animate Girl1 false true 600 43 41 43 42/animate Girl6 false true 600 43 41 43 42/animate Girl3 false true 600 43 41 43 42/animate Girl5 false true 600 43 41 43 42/animate Girl4 false true 600 43 41 43 42/animate Girl2 false true 600 43 41 43 42/animate Guy5 false true 600 44 45/animate Guy6 false true 600 44 45/animate Guy3 false true 600 44 45/animate Guy2 false true 600 44 45/animate Guy4 false true 600 44 45/animate Guy1 false true 600 44 45/pause 7600/stopAnimation Girl3/stopAnimation Girl6/stopAnimation Girl5/stopAnimation Girl2/stopAnimation Girl1/stopAnimation Girl4/stopAnimation Guy3/stopAnimation Guy2/stopAnimation Guy6/stopAnimation Guy1/stopAnimation Guy5/stopAnimation Guy4/pause 3000/globalFade/viewport -1000 -1000/message ""That was fun! Time to go home...""/waitForOtherPlayers festivalEnd/end"
spring24,Abigail,Mom makes me do it.  I really hate dancing in front of everyone... It's so embarrassing.
spring24,Robin,Ahh... The air smells so sweet with all these flowers. 
spring24,Demetrius,"Hey... You should know about this stuff, farmer. These springtime dances can be traced back to ancient fertility rituals."
spring24,Maru,"I like dancing, but this one is a little stilted. The old timers really love it, though."
spring24,Sebastian,Ugh...
spring24,Linus,"Spring is almost over... what a shame. Oh, hello there. It's nice of you to talk to me."
spring24,Pierre,Don't touch anything. What! How'd you get back here? 
spring24,Caroline,I wish Pierre would spend this time with the family... 
spring24,Alex,I'm just enjoying the scenery... hehe.
spring24,George,It's too bright out here! Flowers? I can hardly see them.
spring24,Evelyn,I've been working on these floral arrangements for a week. Do you like them?
spring24,Lewis,"If you'd like to dance with the other young people, you'll need to find a partner."
spring24,Clint,I wonder if Emily would dance with me?
spring24,Penny,... I'm nervous. 
spring24,Pam,"Now this is the life... Huh, kid? Sweet wine, a babbling brook, warm air... Did I mention wine?"
spring24,Emily,"Whoo... I'm stuffed. Hey, have you tried the red jelly yet?"
spring24,Haley,I've been flower queen for the past 5 years and I'm not ready to step off the throne just yet! I'm practicing my dance moves... It needs to be perfect.
spring24,Jodi,"Are you going to be dancing today, @? "
spring24,Kent," Happy thoughts, Kent. Happy Thoughts. This open field... it makes me nervous."
spring24,Marlon,Marnie looks lovely today...
spring24,Sam,You know what? I admit it... I really like flowers!
spring24,Leah,Hi @. Glad to see you here. 
spring24,Shane," ...ow.  Ah, this green stuff is spicy!  Mmm... excellent sauce. "
spring24,Marnie,... Love is in the air... And I'm still single. 
spring24,Elliott,I wore my best shirt for the dance... This sort of thing doesn't happen very often!
spring24,Gus,Frog season is really starting to pick up.
spring24,Dwarf,Rain... It's almost mythical to us. Some of us live our entire lives without ever experiencing it. You say it's raining up above? 
spring24,Wizard,You shouldn't be up here.
spring24,Harvey,I'm working up the courage to ask someone to dance with me. 1
spring24,Sandy,"I kind of miss the rain, actually...  I heard it's raining back home. Is that why you came here? "
spring24,Jas,"Some day, I'm going to be the flower queen!"
spring24,Vincent,That's not fair... Why can't I be the flower queen?
spring24,Willy,I should've brought my fishing pole.
spring24,Leo,"I wonder if I'll ever have to get up there and dance...  The flowers here are nice, but they aren't as colorful as back home! "
summer11,name,Luau
summer11,conditions,Beach/900 1400
summer11,shop,F 2654 1000 -1 F 2627 800 -1 F 2628 800 -1 F 2629 800 -1 F 2630 800 -1 F 1817 400 -1 F 1818 400 -1 F 1819 400 -1 F 1295 1000 -1 O 268 3000 1 F 2397 700 -1
summer11,set-up,event2/-1000 -1000/farmer 38 3 2/changeToTemporaryMap Beach-Luau/loadActors Set-Up/addTemporaryActor Governor 16 32 32 4 2/advancedMove Vincent true 3 0 3 3000 -3 0 3 3000/advancedMove Jas true 3 0 1 3000 -3 0 1 3000/advancedMove Pam true 4 25000 -5 0 4 20000 5 0/advancedMove Gus True 0 -1 3 4000 0 1 3 4000/advancedMove Shane true 1 10000 0 1 1 10000 0 -1/advancedMove Clint true 4 15000 -3 0 4 15000 6 0 4 10000 -3 0/animate Emily false true 250 16 17 16 17 20 21 20 21 18 19 18 19 22 23 22 23/animate Robin false true 500 20 21 20 22/animate Demetrius false true 500 24 25 24 26/animate Marnie false true 200 17 18 17 19/positionOffset Marnie 0 16/viewport 38 2 clamp true/pause 1000/playerControl luau
summer11,mainEvent,"I trust that you all put high-quality ingredients in the pot this year. We don't want the governor to regret his visit to the valley!""/pause 1000/faceDirection Lewis 3/pause 500/speak Lewis ""Well... Governor? Would you do us the honor of tasting the soup?""/pause 500/speak Governor ""Of course! I've been looking forward to this all year.""/playMusic none/pause 500/move Governor 0 1 2/pause 1000/playSound dwop/showFrame Governor 8 true/pause 1000/animate Governor false false 200 8 8 9 10 11 11/pause 1100/playSound sipTea/pause 1000/playSound gulp/pause 500/showFrame Governor 8 true/animate Governor false false 200 11 10 9 8/pause 900/speak Governor ""... ""/pause 300/cutscene governorTaste/null pause 500/playMusic ocean/globalFade/viewport -1000 -1000/loadActors MainEvent/addTemporaryActor Governor 16 32 35 10 2/warp farmer1 33 19/warp farmer2 32 19/warp farmer3 40 19/warp farmer4 28 9/faceDirection farmer1 0/faceDirection farmer2 0/faceDirection farmer3 0/faceDirection farmer4 1/viewport 35 12 true/pause 2000/faceDirection Lewis 3/pause 100/faceDirection Lewis 2/pause 100/faceDirection Lewis 1/pause 100/faceDirection Lewis 2/speak Lewis ""Well folks, it's time once again for the potluck ceremony."
summer11,governorReaction6,"And to ruin a perfectly good soup... unforgivable! I've never been more ashamed of this community... Truly disgusting. ""/pause 500/faceDirection Lewis 0/emote Lewis 12/speak Lewis ""Go home, the festival is over. ""/pause 500/globalFade/viewport -1000 -1000/message ""I guess the 'little prank' didn't go over too well...""/pause 500/message ""Time to head home.""/waitForOtherPlayers festivalEnd/end I've never been so insulted in all my life! ""/pause 600/showFrame Governor 13/playSound throw/specificTemporarySprite luauShorts/pause 500/jump Lewis/pause 1000/speak Governor ""Blech... my tongue is swelling up... I think I'm going to be sick. ""/pause 400/globalFade/viewport -1000 -1000/pause 1000/warp Governor -100 -100/playSound slimedead/faceDirection Lewis 2/viewport 35 12 true/pause 1000/speak Lewis ""Whoever took part in this appalling act is truly reprehensible. Using my very private item for this sick purpose!  pause 1000/playMusic ocean/speak Governor ""Hmm... It's a bit tangy... but actually, the flavor is quite good!""/pause 600/emote Governor 8/speak Governor ""Just one minute... there's something in my bowl... what's this? ""/pause 500/showFrame Governor 14/playSound slimeHit/jump Governor/pause 500/showFrame Lewis 24/jump Lewis/textAboveHead Lewis ""Whaaaat?!""/showFrame Emily 26/pause 1000/showFrame Marnie 16/jump Marnie/textAboveHead Marnie """"/pause 1000/shake Governor 2000/emote Governor 12/pause 500/showFrame Emily 4/showFrame Marnie 8/speak Governor ""This... This is outrageous! "
summer11,governorReaction5,"Did everyone in town contribute an ingredient to the soup? I feel like it's missing someone's unique voice.""/showFrame Governor 0/pause 400/showFrame Lewis 18/emote Lewis 28/pause 600/showFrame Lewis 0/pause 400/move Lewis 2 0 2/move Lewis 0 2 3/pause 500/animate Lewis false false 200 19 19 22 23 23 22 23 23 22 19 19/pause 800/playSound gulp/pause 600/playSound gulp/pause 1000/speak Lewis ""You're right... It's a little bland. ""/pause 1000/speak Lewis ""Well, thanks for joining us this year, Governor. Sorry the soup wasn't anything special.""/pause 500/faceDirection Lewis 2/speak Lewis ""Now... who else wants some soup?""/faceDirection Marnie 0 true/advancedMove Gus false 0 -1 5 0 4 1000/advancedMove Jodi false 0 -2/advancedMove Clint false 0 1 -1 0 0 3 -2 0/advancedMove Emily false 3 0/advancedMove Pam false 0 2 7 0/pause 1000/globalFade/viewport -1000 -1000/pause 300/message ""The soup was bland, but the luau was still fun!""/pause 500/message ""Time to head home.""/waitForOtherPlayers festivalEnd/end emote Governor 40/pause 400/speak Governor ""Hmmm... Well it's not bad, but it's missing something... "
summer11,governorReaction4,"emote Governor 16/pause 600/shake Governor 1000/jump Governor/pause 800/playMusic SettlingIn/speak Governor ""Oh my... that's the best soup I've ever tasted! ""/shake Governor 5000/animate Governor false true 100 9 10 11 11 10/pause 800/move Lewis 2 0 2/move Lewis 0 2 3/pause 500/animate Lewis false false 200 19 19 22 23 23 22 23 23 22 19 19/pause 800/playSound gulp/pause 600/playSound gulp/pause 1000/speak Lewis ""You're right... It's delicious! ""/pause 500/faceDirection Lewis 2/speak Lewis ""Wonderful job, everyone! Now... who else wants a taste? ""/faceDirection Marnie 0 true/advancedMove Gus false 0 -1 5 0 4 1000/advancedMove Jodi false 0 -2/advancedMove Clint false 0 1 -1 0 0 3 -2 0/advancedMove Emily false 3 0/advancedMove Pam false 0 2 7 0/pause 1000/globalFade/viewport -1000 -1000/pause 300/message ""The Governor wasn't kidding... the soup was out of this world!""/pause 500/message ""Time to head home.""/waitForOtherPlayers festivalEnd/end"
summer11,governorReaction3,"emote Governor 32/pause 400/playMusic jaunty/speak Governor ""Ah... that's a very pleasant soup. The produce from this valley never disappoints!""/showFrame Governor 0/pause 400/move Lewis 2 0 2/move Lewis 0 2 3/pause 500/animate Lewis false false 200 19 19 22 23 23 22 23 23 22 19 19/pause 800/playSound gulp/pause 600/playSound gulp/pause 1000/speak Lewis ""Mmm... tasty. You all did very well today.""/pause 500/faceDirection Lewis 2/speak Lewis ""Now... who else wants some soup?""/faceDirection Marnie 0 true/advancedMove Gus false 0 -1 5 0 4 1000/advancedMove Jodi false 0 -2/advancedMove Clint false 0 1 -1 0 0 3 -2 0/advancedMove Emily false 3 0/advancedMove Pam false 0 2 7 0/pause 1000/globalFade/viewport -1000 -1000/pause 300/message ""The Luau was a success! Good thing I brought something tasty for the soup.""/pause 500/message ""Time to head home.""/waitForOtherPlayers festivalEnd/end"
summer11,governorReaction2,"pause 400/playMusic ocean/speak Governor ""Hmm... I don't have much to say about this. It's an average soup.""/showFrame Governor 0/pause 400/showFrame Lewis 18/emote Lewis 28/pause 600/showFrame Lewis 0/pause 400/move Lewis 2 0 2/move Lewis 0 2 3/pause 500/animate Lewis false false 200 19 19 22 23 23 22 23 23 22 19 19/pause 800/playSound gulp/pause 600/playSound gulp/pause 1000/speak Lewis ""He's right... It's nothing special. Not bad, though.""/pause 500/faceDirection Lewis 2/speak Lewis ""Well... who else wants some soup?""/faceDirection Marnie 0 true/advancedMove Gus false 0 -1 5 0 4 1000/advancedMove Jodi false 0 -2/advancedMove Clint false 0 1 -1 0 0 3 -2 0/advancedMove Emily false 3 0/advancedMove Pam false 0 2 7 0/pause 1000/globalFade/viewport -1000 -1000/pause 300/message ""The soup was just average, but otherwise the Luau was a success!""/pause 500/message ""Time to head home.""/waitForOtherPlayers festivalEnd/end"
summer11,governorReaction1,"emote Governor 28/pause 400/playMusic ocean/speak Governor ""Um... It's actually kind of disgusting. I think I'll pass on the soup this year. ""/showFrame Governor 0/pause 400/showFrame Lewis 18/emote Lewis 28/pause 600/showFrame Lewis 0/pause 400/move Lewis 2 0 2/move Lewis 0 2 3/pause 500/animate Lewis false false 200 19 19 22 23 23 22 23 23 22 19 19/pause 800/playSound gulp/pause 600/playSound gulp/pause 1000/speak Lewis ""Yuck. Someone must have ruined it with a poor-quality ingredient. ""/pause 500/faceDirection Lewis 2/speak Lewis ""Well... does anyone want any?""/faceDirection Marnie 0 true/advancedMove Gus false 0 -1 5 0 4 1000/advancedMove Jodi false 0 -2/advancedMove Clint false 0 1 -1 0 0 3 -2 0/advancedMove Emily false 3 0/advancedMove Pam false 0 2 7 0/pause 1000/globalFade/viewport -1000 -1000/pause 300/message ""The soup wasn't very good, but otherwise the Luau was a success!""/pause 500/message ""Time to head home.""/waitForOtherPlayers festivalEnd/end"
summer11,governorReaction0,"pause 500/showFrame Governor 13/pause 500/shake Governor 2000/emote Governor 12/pause 500/speak Governor ""Blech! This is vile! I think I'm going to be sick...  ""/showFrame Governor 13/jump Lewis/pause 800/speak Governor ""I need to lie down... ""/globalFade/viewport -1000 -1000/pause 1000/warp Governor -100 -100/playSound slimedead/faceDirection Lewis 2/viewport 35 12 true/pause 1000/speak Lewis ""Good going, people... Whoever put that foul ingredient in the soup made the Governor pass out! I'm ashamed. ""/pause 500/faceDirection Lewis 0/emote Lewis 12/speak Lewis ""Go home, the festival is over. ""/pause 500/globalFade/viewport -1000 -1000/message ""What a disaster...""/pause 500/message ""Time to head home.""/waitForOtherPlayers festivalEnd/end"
summer11,Governor,I must speak to the missus about purchasing a vacation home here. What a lovely occasion... It's always a joy to visit Stardew Valley.
summer11,Abigail_spouse,Don't let me stop you from having fun today. I just feel like watching the sea by myself.
summer11,Leah_spouse,"It's nice to see everyone once in a while, but mostly I want to get back to the farm."
summer11,Maru_spouse,"Harvey keeps trying to talk to me, but all I want is a piece of this roast."
summer11,Penny_spouse,I'm just humoring some old friends. What I really want is a bowl of that soup.
summer11,Haley_spouse,"Phew... I'm afraid to move, or else I might start to sweat."
summer11,Sebastian_spouse,I'm doing my best to stay in a good mood...
summer11,Sam_spouse,I guess it wouldn't be very nice to put something nasty in the soup...
summer11,Alex_spouse,"Hey, I'll take any excuse to come hang out at the beach. This weather is amazing!"
summer11,Harvey_spouse,Oh dear... I've got sand in my socks... 
summer11,Elliott_spouse,The old cabin seems to be holding up well. Every time I return I half expect the thing to be rotted...
summer11,Abigail,It's tiring to socialize with everyone... I'd rather watch the sea.
summer11,Emily,'s unresponsive.
summer11,Robin,"Ow... you stepped on my foot, dear."
summer11,Demetrius,"This is tiring, honey. Are you ready to visit the buffet soon? "
summer11,Maru,Whatever Linus is roasting smells awfully good... 
summer11,Sebastian,Ever wondered why Sam leads the town in community service hours?  One year Sam put a pound of anchovies in the potluck soup.
summer11,Linus,"A slow, continuous rotation is key to achieving the perfect roast."
summer11,Pierre,Now if only the Mayor would stop shmoozing with him all afternoon. I wonder if he likes aged whiskey? Hmm... maybe if I get on the governor's good side he'll give my business a tax break...
summer11,Caroline,I put fresh vegetables from my garden into the communal soup pot.
summer11,Alex,"Perfect weather for a beach party, huh?"
summer11,George,Can't I have a little peace and quiet to enjoy the ocean? That music! It's too loud.
summer11,Evelyn,Ahh... The smell of the ocean takes me back many years. Long before you were born.
summer11,Lewis,If you brought something for the potluck make sure and add it to the soup cauldron. Look sharp! The governor's here for his annual visit.
summer11,Clint,"I'm full, but what else is there to do besides eat?"
summer11,Penny,Mayor Lewis hopes it will get the governor on our good side. That's why he's so neurotic about the way the soup tastes. We do this festival every year to give the governor a taste of everything the valley has to offer.
summer11,Pam,"Heh... free buffet. One of the perks of living here. Enjoy it, kid!"
summer11,Haley,"I would dance, but I don't want to get sweaty."
summer11,Jodi,I hope the soup is good this year.
summer11,Kent,"Hey, good to see you."
summer11,Marlon,I'll be back here by the trees... the air is a lot cooler.
summer11,Sam,Why should I care about some random old guy? Governor? Who cares...
summer11,Leah,How's the farming coming along? It must be a busy season for you.
summer11,Shane,Wow... you don't get hot pepper chutney like this in the big city...
summer11,Marnie,"If you brought something for the soup, climb the stairs on the other side and throw it in."
summer11,Elliott,"I forgot that today was the Luau.  I woke up late, stepped out of the door and found myself in the middle of all this hubbub!"
summer11,Gus,These blasted sand-flies keep landing on the food!
summer11,Dwarf,Rain... It's almost mythical to us. Some of us live our entire lives without ever experiencing it. You say it's raining up above? 
summer11,Wizard,They become upset when you litter into the ocean. The merpeople are curious about your festivities.
summer11,Harvey,I wonder if Maru could use some sunscreen on her shoulders? Good thing I came with sunscreen.
summer11,Sandy,"I kind of miss the rain, actually...  I heard it's raining back home. Is that why you came here? "
summer11,Jas,Vincent isn't a good dancer.
summer11,Vincent,I'm bored...
summer11,Willy,"To tell you the truth, I'd rather be fishing right now. Hi there, @. Taking a breather?"
summer11,Leo,Shhh... I'm learning the secrets of the perfect roast.
summer28,name,Dance Of The Moonlight Jellies
summer28,conditions,Beach/2200 2400
summer28,shop,F 2626 800 -1 F 1687 1200 -1 F 1692 1200 -1 F 2631 1000 -1 F 2875 4000 -1 O 265 5000 1
summer28,set-up,ocean/-1000 -1000/farmer 38 3 2/changeToTemporaryMap Beach-Jellies/loadActors Set-Up/advancedMove Vincent true 0 12 3 3000 2 0 1 3000 0 -12 -2 0 3 3000/advancedMove Jas true 0 2 3 5000 0 -2 3 5000/advancedMove Clint false 2 50000 -2 0 3 500 2 1000 3 1000 1 0 2 1000/advancedMove Harvey True 0 -12 -10 0 0 6 2 25000 0 -6 10 0 0 12 2 25000/viewport 38 2 clamp true/pause 1000/playerControl jellies
summer28,mainEvent,"pause 500/globalFade/viewport -1000 -1000/changeLocation Beach/warp farmer1 28 36/warp spouse 29 36/positionOffset farmer 0 16/faceDirection spouse 2/warp farmer2 29 35/warp farmer3 34 36/warp farmer4 35 36/faceDirection farmer1 2/faceDirection farmer2 2/faceDirection farmer3 2/faceDirection farmer4 2/specificTemporarySprite candleBoat/viewport 26 36 true/pause 2000/move Lewis 0 1 2/move Lewis -2 0 3/pause 400/showFrame Lewis 16 true/animate Lewis false false 200 25 16 17 17/pause 800/playSound parry/specificTemporarySprite candleBoatMove/pause 500/showFrame Lewis 0 true/animate Lewis false false 200 25 12/pause 400/faceDirection Lewis 2/pause 6000/specificTemporarySprite moonlightJellies/pause 10000/playMusic moonlightJellies/pause 30000/viewport move -1 0 8000/pause 10000/viewport move 1 0 20000/pause 18000/globalFade/viewport -1000 -1000/pause 2000/pause 1000/message ""The glow of summer has faded, now... and the moonlight jellies carry on toward the great unknown.""/playMusic none/pause 2000/waitForOtherPlayers festivalEnd/end"
summer28,Leah_spouse,Hey. I'm paying my respects to another bygone summer. I'll come meet up with you when we launch the candle-boat.
summer28,Abigail,Such a rare and exciting thing... 
summer28,Robin,"Hey, did you see that candle-boat? I crafted it myself.  ... It's past my bed-time. "
summer28,Demetrius,It's unknown why they are attracted to light... very curious. The 'Moonlight Jelly'... what a remarkable species! We're very lucky that they stop here on their long journey south.
summer28,Maru,"It's kind of cold, actually. I guess fall is right around the corner."
summer28,Sebastian,"Just trying to scare you...  I thought I saw something moving in there... something big, something dark."
summer28,Pierre,Psst... Make sure to swing by the shop tomorrow to get your fall seeds!
summer28,Caroline,"These candles are romantic, aren't they?"
summer28,Linus,I'll just sneak up when the jellies arrive... I don't want to bother anyone.
summer28,Alex,I can't believe summer's over... I feel like it just started. 
summer28,George,"What, why are you looking at me like that? You think I'm too old to enjoy something like this?"
summer28,Evelyn,"But that was long ago... I'm a lot less energetic now. I remember seeing the jellies once, as a little girl. Oh, how I jumped with joy when they arrived!"
summer28,Lewis,"Once we launch the candle-boat they'll come up to the docks and say hello. Good evening, @. The Moonlight Jellies are close... I already saw one glowing in the distance."
summer28,Clint,I wore my special shoes tonight... No one noticed. 
summer28,Emily,"Eerie, isn't it? Look out there, at the endless sea. Deep underwater, all kinds of life forms are moving around in the dark."
summer28,Penny,Life is so easy for a jellyfish... just letting the waves carry you onward forever.
summer28,Pam,"Don't tell Gus, but I'm a little disappointed there's no buffet tonight."
summer28,Haley,I should've brought my camera! I always forget. 
summer28,Jodi,Oh... It's gone.  There! I just saw something glowing!
summer28,Kent,"Good evening, @. Hope you can find some time to relax before the harvest season."
summer28,Sam,Maybe I shouldn't push Sebastian in the water after all...  I wonder if they're poisonous?
summer28,Leah,Hey. I'm paying my respects to another bygone summer. 
summer28,Shane,"The jellies were here a year ago, and they'll be back again a year from now... nature is amazing."
summer28,Marnie,That's a heavy load of people for an ancient wooden dock! I'll stay over here near the beach.
summer28,Elliott,"What a shame... we have no respect for nature anymore. If we keep polluting the oceans, the jellies will surely go extinct. It's already in the process of happening."
summer28,Gus,"I would never try it, of course!  'Moonlight Jellies'... I wonder how they taste? "
summer28,Dwarf,Rain... It's almost mythical to us. Some of us live our entire lives without ever experiencing it. You say it's raining up above? 
summer28,Wizard,"I'm here to observe the Lunaloos... or 'Moonlight Jellies', as you call them. They possess an unusually potent magical aura for an aquatic life form. Perhaps you are blessed with the gift of clairvoyance. How did you find me back here? I thought I was well-hidden."
summer28,Harvey,"Well, summer's over. To be honest, I'll be happy to say goodbye to these blasted mosquitos!"
summer28,Sandy,"I kind of miss the rain, actually...  I heard it's raining back home. Is that why you came here? "
summer28,Jas,I hope there are babies this year!
summer28,Vincent,I wanna see the rare green jelly!
summer28,Willy,Most night-fish would be scared of the light... these are strange ones.
summer28,Leo,"The moonlight jellies are my old friends... they come to the island every year, too."
winter25,name,Feast of the Winter Star
winter25,conditions,Town/900 1400
winter25,shop,F 2625 1000 -1 F 1745 800 -1 F 1747 500 -1 F 1678 1000 -1 F 1390 700 -1 F 807 3000 -1 F 2798 1000 -1 F 2634 1000 -1 F 2633 500 -1 F 2635 500 -1 F 2636 700 -1 F 1440 5000 -1 F 1296 800 -1
winter25,set-up,christmasTheme/-1000 -1000/farmer 12 54 1/changeToTemporaryMap Town-Christmas/loadActors Set-Up/playerControl christmas
